Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,0,80,1,2,1245,0,3,0,6,1,5,0,1,6,0,2,4,3,4,389,571,1,0.999892
0,0,14,0,2,7869,3,1,4,2,4,2,5,3,0,6,1,1,4,5,1488,19,0,0.00811091
0,1,60,1,1,6657,5,3,0,1,1,4,4,3,5,6,5,6,0,3,531,5,1,0.9974897
0,1,68,0,2,151,0,5,5,2,6,6,6,0,3,0,6,3,0,4,1492,303,1,0.99587244
0,0,0,1,2,8564,3,0,3,3,1,0,4,0,3,3,2,3,3,2,137,869,0,0.00018943273
1,0,80,1,1,5148,6,4,4,2,1,1,6,4,1,5,6,3,3,5,1940,1082,1,0.9995172
0,1,35,1,2,7381,6,6,6,2,6,0,4,4,3,0,6,1,0,4,472,1246,1,0.9865955
1,0,39,0,1,929,3,2,5,3,6,5,3,5,3,1,1,2,6,1,1763,1163,0,0.011388171
1,0,57,0,2,1901,5,6,2,0,0,1,4,6,4,1,6,0,4,5,485,1496,1,0.9165016
0,0,8,0,1,6592,3,6,1,6,0,4,3,2,2,6,5,3,2,4,892,871,0,0.017187595
0,1,92,1,2,3057,2,0,0,1,2,5,0,2,0,5,3,5,3,6,652,1360,0,8.6948625e-05
0,0,28,0,0,313,1,6,5,6,6,6,1,3,3,1,3,6,2,1,113,757,0,0.0006864017
1,1,71,0,1,6830,2,6,6,4,3,0,1,4,0,2,3,5,4,6,1927,1612,0,0.00028791223
0,0,87,1,0,3976,3,5,6,4,6,5,1,5,6,4,4,5,3,5,289,487,1,0.99307704
1,0,42,1,1,3470,4,3,6,1,6,5,3,3,0,2,2,2,1,4,712,248,1,0.94449365
1,0,34,1,0,2002,2,1,2,5,0,3,6,3,2,3,0,0,1,5,1796,514,0,0.4650179
0,0,44,0,0,3560,6,1,1,0,3,6,6,1,6,0,6,6,4,3,1784,1612,1,0.89733076
0,0,88,1,0,6854,3,5,1,0,1,3,0,1,6,2,1,3,3,3,106,404,0,0.05474442
1,1,52,1,1,4343,0,0,0,3,2,6,2,0,0,6,4,0,4,3,216,541,1,0.8743454
1,0,83,0,2,3680,5,5,0,1,0,2,3,1,3,6,3,6,1,3,1625,57,1,0.997801
0,0,64,1,2,5249,0,0,1,4,1,1,0,5,2,3,3,0,5,2,607,1364,1,0.9996464
1,0,85,1,2,7625,3,2,4,0,0,1,5,5,4,3,3,5,3,4,792,1293,1,0.97680885
1,0,19,1,1,2514,3,4,1,0,5,2,1,5,5,4,3,3,2,6,1325,947,0,0.09670311
0,1,50,0,2,6606,3,0,3,4,3,6,5,0,2,1,1,6,5,0,382,903,0,0.008032083
1,1,78,0,2,9773,3,2,1,6,4,2,3,4,2,2,5,5,4,6,197,1679,0,0.008129663
0,0,57,0,0,2635,5,0,5,1,3,6,0,1,1,2,4,0,4,5,59,1641,1,0.9942983
1,0,19,0,1,7646,1,3,1,1,5,0,3,2,6,4,3,2,5,0,181,1246,0,0.047825992
1,0,34,1,0,3540,1,2,6,4,0,4,6,6,3,6,3,6,4,3,1671,1400,1,0.5004144
1,0,94,0,0,3014,4,0,6,5,2,2,3,4,5,1,0,6,1,2,1525,854,0,0.009950206
0,1,98,1,0,7392,1,3,3,4,2,2,0,3,1,1,1,5,5,4,1104,951,0,0.00066395075
0,1,66,1,1,925,2,4,3,3,0,5,5,2,4,4,6,2,4,3,1182,1968,0,0.06656685
0,0,99,1,1,3180,1,3,4,5,0,4,5,4,1,3,1,3,0,0,971,689,0,0.0015794925
1,0,29,0,2,1231,2,1,4,3,0,6,5,5,4,2,0,5,6,0,980,250,0,0.000744413
0,0,88,0,2,8598,2,6,6,0,5,0,0,5,6,5,4,6,2,3,618,182,0,0.0064805467
1,1,36,0,2,9524,2,0,2,0,0,1,5,4,2,3,0,1,4,0,1536,864,0,0.0024162647
0,0,90,0,1,67,3,3,4,3,0,2,5,4,0,3,6,4,2,6,1175,668,0,0.0032329594
1,0,86,1,0,918,0,3,3,5,5,4,2,2,2,0,5,4,3,6,1145,1843,1,0.999699
1,1,84,0,2,3920,4,6,3,0,5,5,5,2,1,5,5,6,1,2,1247,124,0,0.31527498
0,1,92,1,0,1469,6,4,0,2,4,3,4,3,4,5,6,2,0,2,600,180,1,0.9959193
0,1,20,1,1,4079,4,1,2,6,5,5,1,1,0,5,4,3,0,0,2,795,0,0.35509259
1,0,66,1,1,585,1,3,1,6,2,5,2,0,0,3,6,3,0,0,1952,1301,1,0.9901399
1,0,96,0,2,5348,1,5,4,4,0,3,6,6,6,2,3,0,0,1,1945,888,0,9.323088e-05
0,0,28,0,1,442,2,2,6,5,2,4,6,1,5,1,5,3,2,5,516,1180,0,0.00015915712
0,1,0,0,2,9461,0,0,4,1,0,1,0,3,4,1,0,5,2,6,1707,861,1,0.9953158
1,1,56,1,2,3872,3,3,1,2,5,1,3,3,3,0,6,5,3,2,460,504,0,0.072208956
1,1,33,1,1,6954,6,3,1,6,5,1,3,1,2,5,1,2,2,0,358,605,1,0.99685514
1,1,74,1,2,8605,6,5,6,1,2,1,3,0,1,1,0,1,2,5,571,1088,1,0.95310146
0,0,90,1,0,8066,6,4,3,3,3,2,2,1,3,0,2,3,2,6,1829,359,1,0.7293204
0,0,68,0,0,6747,6,5,6,2,4,4,4,5,0,2,4,4,0,1,1010,466,1,0.94234014
1,1,81,0,2,9414,6,6,5,3,3,1,0,2,5,5,2,6,4,0,930,375,1,0.99931324
1,0,98,0,2,12,6,5,1,4,2,5,2,0,1,6,5,5,4,4,1045,192,1,0.99315405
0,1,18,1,1,3410,0,6,3,2,6,5,2,5,5,2,3,2,4,0,1942,1022,1,0.8766831
0,1,54,0,2,7821,4,0,6,2,2,5,2,6,3,0,6,2,5,5,876,65,0,0.0812731
0,0,13,1,0,1400,5,2,3,4,0,3,6,5,5,6,2,1,6,0,1192,2000,1,0.9754287
1,1,86,0,2,744,1,3,3,3,1,5,4,0,2,2,1,1,2,3,1051,1323,0,7.013443e-06
0,1,40,1,1,9598,0,1,2,3,1,1,4,5,1,6,5,0,6,4,849,1619,1,0.9972228
1,1,78,1,2,2493,5,6,4,1,0,3,6,4,1,5,1,0,0,0,1634,1816,1,0.95376736
1,0,22,1,1,5326,3,2,3,0,1,5,4,6,1,4,4,1,6,4,1300,1264,1,0.97394264
0,0,17,0,1,1591,6,2,1,1,5,4,3,4,0,1,0,2,0,6,1159,1258,1,0.8970567
0,0,36,0,1,8053,5,6,5,0,3,2,0,5,2,3,4,3,6,6,1976,173,1,0.9454222
1,0,53,1,1,1735,3,2,3,3,2,4,0,1,1,4,0,2,1,0,58,1982,0,0.3949281
1,1,25,1,1,363,4,2,1,0,3,6,3,1,6,5,6,6,2,1,1095,361,0,0.22783855
1,1,84,0,1,8441,6,0,6,4,6,6,0,1,4,1,3,6,0,2,618,535,1,0.9972909
0,1,87,0,0,8625,1,1,2,6,2,2,4,5,4,2,5,6,1,0,1093,1329,0,1.668703e-05
1,0,4,0,0,9967,6,5,3,6,6,5,1,4,1,0,5,1,3,3,140,1985,1,0.95842695
1,0,76,1,0,5069,3,6,0,6,2,4,3,4,4,3,3,3,2,0,1054,863,0,8.334815e-05
0,1,5,0,2,2522,3,3,3,3,2,2,6,2,6,6,0,1,6,2,173,1813,0,0.0025037108
0,1,91,1,2,2142,6,1,6,6,1,5,3,1,5,4,6,1,0,6,406,11,1,0.99871325
1,1,2,0,2,5111,3,4,2,2,1,3,3,4,4,3,1,3,1,6,240,569,0,0.00019834188
0,1,29,1,0,275,2,2,2,0,1,6,1,4,1,5,2,6,0,5,388,306,0,0.0016254444
0,1,100,0,0,3568,2,0,2,2,3,0,3,0,4,1,2,4,5,4,656,317,0,4.4483208e-05
0,1,74,0,0,337,2,6,1,0,5,6,0,6,1,4,1,3,5,0,1043,1656,0,0.0003452993
0,1,31,0,0,172,6,1,6,0,5,0,1,6,6,6,1,4,4,1,1419,1024,1,0.9762848
1,0,93,1,1,5323,0,2,0,3,2,0,6,5,4,6,1,6,6,5,837,785,1,0.9999616
1,0,48,1,2,6581,1,2,2,3,4,2,4,2,0,1,2,5,3,6,1497,624,0,0.22670321
1,0,42,1,2,2289,6,0,2,4,3,4,6,3,4,2,3,6,1,2,1368,1826,1,0.9414194
0,0,97,1,1,2276,6,5,2,0,4,6,3,6,5,3,4,1,1,6,874,1682,1,0.91702807
1,1,21,1,0,1197,2,0,4,2,6,5,3,0,5,5,3,2,6,4,1550,523,0,0.118574396
1,1,55,0,0,7885,6,6,0,1,5,1,6,0,1,0,1,1,1,1,1643,1192,1,0.95985305
1,0,10,1,2,7892,4,0,0,4,0,1,5,4,6,1,5,4,0,4,1811,409,1,0.74869967
0,0,13,1,2,1986,2,0,3,1,5,6,0,0,3,4,0,2,3,3,1210,1341,1,0.6472945
1,1,51,1,1,7702,6,5,5,3,0,2,4,5,5,0,0,2,4,2,1856,441,1,0.9937156
1,1,82,0,2,5195,3,2,3,4,3,6,6,1,0,5,4,2,2,0,1647,1418,0,0.0011668975
0,1,36,1,1,16,5,5,5,0,1,1,5,5,3,5,2,4,5,4,801,873,1,0.9996952
1,1,10,1,0,2959,3,5,5,0,0,1,0,6,3,4,2,5,3,0,1932,286,0,0.00082963787
0,0,57,1,0,6110,3,1,3,0,4,0,2,4,0,6,1,5,2,4,54,1600,1,0.99542123
0,0,5,1,2,481,0,3,0,5,2,3,4,5,1,3,1,6,2,5,460,284,1,0.99995196
1,0,81,0,0,719,0,4,1,6,3,4,2,2,3,0,0,0,1,1,977,1130,1,0.9516203
1,0,51,1,1,4363,0,0,3,0,5,2,6,3,3,0,1,3,4,5,1454,169,1,0.9999925
0,0,34,0,2,744,2,0,4,2,2,6,6,4,6,5,2,5,5,0,39,1625,0,0.008140972
1,1,66,1,1,3971,2,3,4,0,0,0,3,1,5,6,2,4,5,5,33,1470,0,0.31723833
1,1,66,0,1,553,0,3,1,6,4,4,5,5,4,2,3,3,4,6,1677,1935,1,0.9927423
0,1,52,0,1,9379,1,4,4,0,5,4,0,3,1,6,4,6,5,1,1157,1418,0,0.08680926
0,1,30,1,1,5482,3,3,6,3,3,4,0,1,4,2,5,0,5,1,1506,1014,0,0.24021661
1,1,56,1,1,5882,5,1,1,6,5,0,2,6,0,2,3,3,5,2,1330,914,1,0.81007665
1,1,22,0,0,1733,1,5,6,0,5,0,3,6,3,2,1,1,3,4,474,1225,0,0.0011295823
0,0,73,1,1,4614,5,3,5,2,4,6,6,1,2,4,6,5,6,0,1133,1911,1,0.99902105
1,1,60,1,1,9406,5,2,4,0,2,5,4,2,3,4,5,4,1,4,820,754,1,0.9742527
1,0,7,0,0,5556,5,1,4,4,6,2,0,0,1,1,1,5,5,4,350,120,1,0.9993636
1,1,79,1,2,2385,2,3,2,1,0,1,5,6,3,3,5,5,6,0,1458,422,0,0.026238836
1,0,68,1,2,381,3,4,3,4,4,3,0,3,4,0,6,5,3,0,1179,1278,1,0.9904959
0,1,93,0,2,7754,2,2,3,0,6,6,0,6,3,4,3,4,4,2,163,141,0,0.00613269
1,0,53,1,2,208,0,2,6,1,4,3,4,2,4,5,3,4,3,6,106,525,1,0.9999932
1,0,18,0,1,3404,1,5,5,6,5,1,3,4,3,4,6,1,5,5,1913,1157,0,3.3493783e-05
0,0,15,0,1,1845,0,0,5,0,0,0,4,4,0,2,1,2,0,6,1531,1597,1,0.99893886
0,1,36,0,2,9742,5,3,4,4,1,6,0,0,0,4,4,3,6,3,1515,154,1,0.996154
0,0,13,0,0,8619,0,5,2,3,2,1,4,2,6,0,6,1,6,5,165,210,1,0.9988803
0,1,33,0,2,1712,5,5,0,1,2,0,3,0,2,6,0,0,0,6,1060,1551,1,0.8743224
0,1,8,0,1,7630,6,2,1,2,6,0,0,3,0,1,3,0,4,4,396,210,1,0.9738066
1,1,41,0,2,2999,6,1,1,4,2,2,4,5,6,6,3,1,2,5,1358,1163,1,0.99974006
0,0,62,0,2,8146,5,4,1,1,0,4,1,0,0,2,5,2,3,1,1263,42,1,0.9992137
1,1,17,1,1,5435,4,6,5,5,3,3,3,1,2,0,5,3,6,0,360,1266,0,0.35542458
0,0,76,1,1,4205,4,0,4,2,5,3,4,5,3,5,0,3,0,5,1994,402,0,0.29198322
1,0,43,0,1,3374,1,4,2,3,0,0,1,1,1,6,4,6,2,5,18,878,0,0.00024812526
0,0,35,0,1,3492,5,2,3,4,4,2,1,0,2,1,3,5,6,1,1884,623,1,0.99293125
0,1,56,1,0,9179,0,2,5,6,0,6,4,6,1,6,3,0,1,3,190,365,0,0.1290841
0,1,5,1,1,2356,6,2,5,2,6,1,4,3,3,4,2,5,1,1,411,1264,1,0.91387254
0,1,45,1,0,5050,0,3,2,3,1,0,4,1,5,3,1,2,2,4,606,1147,1,0.99077296
1,1,59,0,2,9075,4,5,4,5,1,4,6,4,6,3,3,1,5,0,905,1406,0,0.06562934
1,1,57,0,1,8406,5,1,3,3,2,1,1,2,0,2,2,1,5,2,10,1267,1,0.92416084
1,0,47,0,2,7686,6,3,5,6,6,2,1,3,4,4,1,2,5,4,236,1982,1,0.99687356
1,1,28,0,2,6719,6,1,3,4,3,0,3,3,0,1,4,3,1,1,1975,1649,1,0.86138463
1,1,6,1,0,8358,6,1,5,2,5,2,6,4,0,1,5,4,4,1,1491,1446,1,0.8310684
0,0,15,1,0,5116,4,0,5,3,1,3,0,6,3,6,0,1,6,3,181,1025,0,0.41150576
0,0,73,0,2,469,1,1,6,5,0,1,1,4,3,4,6,4,6,1,207,719,0,0.00019924449
0,1,80,0,2,6182,1,3,3,3,4,4,5,1,5,0,1,4,2,4,1712,873,0,7.044244e-05
0,1,83,1,0,6266,0,1,3,6,3,2,3,6,5,3,6,6,3,4,1718,1789,1,0.99929285
0,0,49,0,0,8662,2,6,1,2,6,2,2,0,2,1,1,5,6,3,1119,1945,0,0.005182168
1,0,86,0,1,4512,6,6,0,0,0,5,4,4,2,0,0,0,4,3,1586,258,1,0.7476296
0,0,20,0,2,6786,4,4,4,3,3,3,6,6,4,6,5,6,0,1,1708,492,0,0.36601081
1,1,31,1,0,5123,6,2,0,4,0,3,4,5,5,1,5,1,3,2,115,231,1,0.56983894
1,0,83,0,0,3070,1,3,1,1,4,6,0,5,6,3,0,2,2,4,776,1,0,0.004804909
0,0,26,0,2,5935,6,4,3,6,2,2,5,6,5,4,1,0,3,6,1330,698,1,0.96588236
0,0,51,1,1,7737,1,3,0,6,1,1,2,4,0,6,6,6,4,5,368,157,1,0.97660136
1,0,16,0,0,8470,1,1,0,4,2,3,2,4,3,1,0,5,5,1,1553,335,0,4.7227486e-06
1,1,85,0,0,1811,2,5,0,6,6,5,4,0,2,1,4,6,3,4,1684,1248,0,1.7719021e-05
1,1,5,1,1,153,2,3,0,6,2,6,6,4,6,0,3,1,5,2,378,1456,0,0.00050588674
0,1,25,0,2,4222,0,3,3,5,3,1,1,6,0,5,2,4,3,5,1251,922,1,0.999524
0,0,35,1,0,7557,6,4,1,3,6,0,0,0,2,6,3,2,6,5,1671,1497,1,0.9999783
1,1,31,1,1,9491,6,3,5,1,3,0,6,4,6,4,6,3,5,6,715,923,1,0.98925155
1,1,34,0,0,7043,4,5,5,3,6,0,1,2,2,1,5,2,5,3,308,1146,0,0.39275602
1,1,52,0,2,7707,3,2,5,2,6,1,2,4,1,3,3,6,1,4,1947,1096,0,0.024929361
0,1,25,0,2,2875,3,2,3,6,2,4,1,3,5,5,5,4,2,5,1964,1199,0,0.00044928162
0,0,0,1,1,2420,6,2,2,4,4,0,6,6,2,6,2,4,4,2,1761,1276,1,0.93242633
0,1,43,0,2,2151,5,6,0,1,0,0,2,3,3,5,4,1,2,1,876,115,1,0.99809843
1,0,66,0,0,4597,3,1,5,5,0,3,6,1,5,3,0,4,6,2,1790,1483,0,0.0001257142
1,0,43,0,1,369,2,6,5,6,4,2,6,1,2,0,6,0,2,4,462,206,0,0.0018031776
0,1,35,1,0,2057,3,6,1,2,0,2,0,5,4,3,4,0,3,3,1142,1768,0,0.0011270688
0,1,83,0,2,2998,2,2,6,6,4,3,4,5,5,0,2,2,2,0,976,894,0,0.00030530235
0,0,29,1,1,6049,5,4,2,3,6,1,6,2,1,0,1,5,0,4,615,39,1,0.99968207
1,0,26,1,1,2592,2,3,0,6,0,4,6,2,5,3,4,0,0,4,658,690,0,0.037765574
1,1,40,1,0,7552,2,0,2,0,6,2,1,5,6,2,4,1,2,6,1927,1441,0,0.004063531
1,1,0,0,1,1382,2,5,1,1,5,5,5,4,2,5,3,3,5,4,255,1341,0,0.0013722288
1,0,68,0,2,4618,6,2,1,0,3,6,2,5,0,6,3,2,2,4,710,943,1,0.9926925
1,0,13,1,0,3040,0,2,0,0,2,4,3,4,2,2,5,6,0,0,1907,65,1,0.9999913
0,1,66,0,0,5314,4,1,4,1,0,6,3,0,3,4,6,1,4,2,1288,1119,0,0.0044233417
0,1,14,0,2,7026,5,6,4,1,1,4,5,2,2,0,4,1,6,0,265,816,1,0.96202976
1,0,41,1,0,4684,0,5,3,5,3,5,5,1,0,2,3,4,6,6,1508,1271,1,0.9999833
0,0,31,0,1,366,5,6,4,5,5,4,0,1,1,3,3,2,2,6,56,1558,1,0.9920471
1,1,64,1,0,9127,1,5,1,6,5,0,0,6,6,4,4,4,6,0,1801,1566,0,0.0010600444
1,1,32,1,0,8826,2,3,0,4,6,4,4,4,4,5,4,6,1,3,270,432,0,0.0046071727
0,0,22,0,2,1707,0,4,0,0,4,0,6,6,1,3,6,0,3,2,227,1755,1,0.9999678
1,0,90,1,2,4421,2,3,1,5,1,1,1,4,4,3,4,1,1,5,434,1734,0,0.03253187
0,1,24,1,0,7911,4,4,4,0,5,0,5,4,0,0,0,1,4,2,1539,703,0,0.23796321
0,0,77,0,0,481,1,6,5,5,0,1,0,2,6,6,4,2,6,1,47,962,0,0.0006948416
1,0,71,0,2,9032,6,6,1,2,4,5,4,4,3,0,3,2,5,1,1419,960,1,0.79372376
0,1,86,1,1,9135,5,6,3,3,2,2,2,4,4,6,1,0,5,4,1700,154,1,0.9945985
1,1,15,0,0,790,2,4,3,5,1,0,3,3,5,1,5,4,6,6,1609,744,0,1.0067679e-05
0,1,41,0,0,4926,3,3,1,4,2,1,6,4,1,1,3,4,1,2,764,1177,0,0.001413332
1,1,28,0,0,5363,2,1,2,2,0,3,6,3,6,1,6,2,6,6,1134,995,0,0.00072103343
0,0,43,0,2,9186,2,6,1,1,2,1,2,3,0,6,0,5,5,2,846,1108,0,0.004591479
0,1,69,0,2,1154,1,3,2,4,3,3,0,0,5,3,6,3,1,5,707,760,0,9.077521e-05
0,0,4,0,1,5691,4,5,6,1,5,3,3,2,0,4,5,5,5,5,316,1105,0,0.17186527
1,0,24,0,1,5657,3,5,5,1,3,3,1,2,3,0,1,0,6,6,1009,757,0,0.0021486334
1,0,13,0,1,8957,4,5,5,1,5,1,0,5,2,0,0,6,5,6,1149,871,0,0.23677108
1,0,52,0,0,2092,0,4,1,0,6,0,6,6,0,0,6,3,2,6,1400,1593,1,0.99974114
1,1,22,1,1,4188,0,5,5,0,1,3,1,2,1,3,2,3,5,1,385,1049,1,0.99903214
0,1,88,1,0,6910,5,6,2,0,6,6,1,4,3,6,3,1,0,6,188,1149,1,0.97019696
0,0,89,1,0,4331,6,2,3,5,1,0,3,4,4,3,4,6,1,4,950,1020,1,0.8776371
1,1,10,0,1,1997,6,1,5,1,5,3,0,5,2,1,2,6,0,3,1327,1998,1,0.9795828
1,0,56,0,2,9560,6,2,1,2,6,2,6,4,2,2,1,4,1,6,1024,760,1,0.8126043
0,0,32,0,0,5932,2,1,0,2,0,6,3,1,1,3,4,5,6,6,1617,600,0,1.3177844e-05
0,1,71,1,0,1638,0,5,3,6,0,1,1,2,0,2,4,1,0,6,634,400,1,0.9903618
1,1,54,0,1,6456,1,6,4,4,0,0,6,3,3,5,6,6,5,0,1840,155,0,0.00014423222
1,1,33,1,0,396,5,5,4,5,6,6,3,1,4,4,6,1,3,1,1396,1751,1,0.9953181
0,1,38,0,1,6689,0,2,6,2,3,2,5,0,3,3,1,5,6,2,530,6,1,0.95236534
1,0,81,1,2,3106,6,2,2,5,5,5,2,5,6,3,1,2,3,6,1405,1266,1,0.9942378
0,1,67,0,0,930,4,5,5,4,5,6,0,0,2,3,2,6,6,6,1007,1889,0,0.23021416
1,0,10,0,2,9507,4,5,6,2,0,3,1,4,5,1,0,1,3,5,180,404,0,0.25726536
1,1,31,1,0,4377,3,4,2,2,5,1,1,4,4,1,5,4,0,1,113,1854,0,0.0067444756
1,0,96,0,2,3805,3,1,0,0,3,3,2,1,3,0,3,2,5,6,822,222,0,6.307012e-07
1,0,67,0,1,6099,6,3,6,4,4,4,2,2,2,4,4,4,3,5,835,1823,1,0.9991165
0,1,76,0,1,3662,2,6,5,6,6,4,1,3,6,3,1,6,0,0,747,303,0,0.0006785875
1,1,95,0,1,6007,6,4,0,5,4,0,3,5,1,0,3,6,6,2,744,1484,1,0.94284064
1,1,33,0,2,3420,6,4,2,2,4,6,2,4,1,3,2,6,1,1,1264,748,1,0.93851894
0,0,89,0,1,8740,6,6,0,3,5,2,3,2,5,0,4,2,3,1,732,292,1,0.9748035
0,0,21,0,0,9454,2,0,4,0,4,0,6,2,2,4,2,2,2,2,1209,1222,0,0.0033990908
0,0,26,1,1,8120,4,6,6,4,5,3,2,1,3,6,4,6,6,1,65,1353,1,0.9991767
0,0,99,1,0,443,0,4,0,5,2,6,3,6,2,4,5,1,6,6,32,1859,1,0.9999378
0,0,15,0,1,477,6,5,0,5,0,3,1,6,2,4,5,2,0,6,1916,920,1,0.82171375
0,1,49,1,1,6399,1,6,2,1,5,2,5,2,6,3,2,0,0,0,1675,1758,0,0.0730166
1,0,59,0,0,7269,4,3,6,1,6,5,6,0,2,6,4,0,2,5,1349,360,0,0.025503173
1,1,73,1,0,4877,3,2,2,5,0,6,0,6,5,0,3,2,4,5,1072,209,0,0.02573548
0,0,45,1,1,6119,0,0,2,3,3,0,5,5,0,0,1,5,3,6,1477,282,1,0.9999503
1,1,3,0,1,1748,5,1,0,3,3,0,6,4,6,4,5,4,1,0,1126,203,1,0.5325761
1,1,49,1,0,1135,3,6,5,1,0,6,4,2,4,3,3,4,2,2,1965,683,0,0.002671777
0,0,19,0,0,3614,6,2,1,0,3,1,5,6,6,3,4,5,2,3,488,1434,0,0.28288147
0,1,20,1,2,4000,1,5,4,1,1,2,6,1,5,4,1,4,4,2,141,1747,0,0.014651954
0,0,39,0,0,5761,0,6,3,5,4,1,4,2,2,2,6,6,3,6,444,1666,1,0.99925536
1,1,93,1,2,3655,0,5,1,1,2,6,5,0,5,4,2,1,5,3,523,506,1,0.9403631
0,0,56,0,2,1371,1,0,0,3,0,5,1,6,2,2,6,4,5,6,546,549,0,7.1757204e-05
0,0,23,0,1,9324,2,1,3,0,1,1,2,6,4,3,5,3,3,0,302,615,0,0.006472177
0,0,33,1,1,2820,0,5,2,1,1,6,6,1,1,1,1,3,2,6,1855,772,1,0.99986255
1,0,21,1,1,6973,5,4,4,3,6,1,4,6,0,1,4,6,2,4,275,558,1,0.99210536
0,1,14,1,1,5239,1,3,4,6,4,6,0,4,2,6,2,1,6,4,615,1988,0,0.0019888908
1,0,79,0,0,9346,3,5,5,5,1,2,2,0,1,3,5,2,0,4,410,841,0,0.00033018232
1,1,49,0,2,4856,0,3,1,4,5,1,5,1,4,6,4,3,2,3,350,591,1,0.99955016
0,0,29,1,1,2723,6,3,2,4,3,0,6,1,2,4,3,0,3,0,801,45,1,0.84402496
1,0,12,1,0,8146,0,5,4,4,1,3,6,1,3,4,2,6,2,5,487,1815,1,0.99876356
1,0,11,0,1,7968,5,1,3,1,1,0,3,2,0,6,5,3,6,2,1430,413,1,0.9882852
1,1,88,1,0,1393,0,0,4,6,3,2,3,0,5,0,5,1,3,1,897,886,0,0.48614156
1,1,62,0,1,4529,6,1,5,3,6,3,4,1,3,1,0,0,3,6,849,1809,1,0.8663458
1,1,28,0,1,718,2,6,1,0,4,4,3,3,3,2,1,0,4,6,993,607,0,0.0018852063
0,0,54,0,1,5825,0,1,2,5,2,4,4,2,1,5,2,5,0,6,922,1043,1,0.9978131
0,1,38,1,0,9600,0,5,0,4,3,1,0,6,5,1,2,1,4,3,1067,942,1,0.99965644
0,0,60,1,1,4956,5,3,0,1,3,5,2,6,2,1,2,4,5,3,1671,1387,1,0.979806
1,1,51,1,1,4001,6,1,1,4,3,4,0,0,6,2,5,1,1,3,497,1877,1,0.82747257
0,1,35,1,1,4160,3,2,1,4,3,0,5,5,4,3,3,2,5,4,1740,282,0,0.0055552223
1,0,97,1,0,311,3,0,6,4,2,6,3,5,1,4,3,5,6,5,370,724,1,0.96684766
0,1,78,1,1,4603,5,2,6,3,5,5,4,1,1,2,0,1,4,6,1158,1003,1,0.9954874
0,1,65,1,0,6544,1,1,2,2,2,1,6,0,4,4,2,0,2,6,1097,1327,0,0.0017371154
1,1,98,1,1,1449,5,1,3,2,6,5,4,0,1,1,0,5,4,5,1114,1098,1,0.9739294
1,1,3,1,0,3692,1,6,2,5,3,0,6,3,2,2,0,0,2,4,608,575,0,0.00012464826
0,0,63,1,1,5871,5,2,6,2,1,3,4,5,5,3,6,5,3,0,1964,91,1,0.72525173
0,1,42,1,0,5057,0,4,5,0,4,0,0,1,4,1,0,5,3,4,177,1031,1,0.9976495
1,1,37,0,1,6342,3,5,4,0,6,6,0,2,5,0,5,2,5,4,1069,863,0,0.0034581693
1,0,59,0,2,8186,5,6,6,4,1,6,5,2,4,6,0,6,3,6,275,1485,1,0.99700016
0,1,88,0,1,3603,3,6,1,5,1,1,5,1,4,4,5,4,3,1,1607,845,0,0.00019145814
0,0,16,1,2,4329,3,4,2,0,5,1,0,3,0,5,6,6,6,2,1054,140,1,0.99413514
1,1,8,0,2,4236,3,3,1,0,5,6,1,0,4,0,0,4,3,2,1965,1666,0,0.0014309161
0,1,13,0,1,1668,2,2,3,3,1,4,0,5,1,5,6,3,4,1,85,590,0,0.0055876747
1,1,100,0,0,2737,0,5,6,4,1,5,6,0,1,1,0,2,3,6,492,951,1,0.9918184
1,0,100,0,2,2410,6,4,4,4,0,5,5,4,0,3,0,4,0,2,314,972,1,0.9359764
1,1,99,1,2,7650,1,5,2,5,1,1,0,5,3,3,5,5,6,5,1428,1855,0,0.00141402
1,0,4,1,2,8829,5,3,1,1,3,2,4,6,4,4,3,3,5,4,1825,1835,0,0.090404436
0,0,49,1,1,322,1,4,6,0,2,4,5,2,5,2,2,5,1,3,206,1118,1,0.99938416
1,0,48,1,1,8125,5,3,4,5,2,3,0,1,2,0,1,3,4,5,217,60,1,0.99985504
0,1,6,0,1,1633,5,3,5,0,0,1,2,5,1,0,1,2,6,4,782,1763,1,0.91888636
0,1,79,1,0,9371,4,1,1,6,0,2,1,6,2,5,3,6,5,4,1449,707,0,0.059814483
1,1,4,1,2,7996,6,6,0,0,3,6,3,4,3,2,3,2,0,6,474,1572,1,0.69358623
0,1,41,1,0,9701,5,6,6,5,4,6,0,0,2,3,3,2,0,4,130,1165,1,0.9979219
1,1,2,1,2,7830,0,1,5,6,2,6,2,1,1,6,2,2,4,6,781,551,1,0.8611603
0,1,100,0,2,1930,1,0,3,5,3,4,2,4,4,0,5,1,6,2,1225,892,0,2.5245949e-05
1,0,98,1,2,5018,5,3,0,4,1,5,3,0,0,0,3,0,2,3,1612,826,1,0.90748537
1,0,14,0,0,1489,0,0,5,4,5,1,3,3,3,4,0,5,5,2,1696,43,1,0.9946517
