Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,0,48,0,2,5190,2,0,1,4,3,1,0,0,1,2,4,6,1,6,1572,1503,0,0.0010808592
1,1,33,1,2,9438,4,2,3,2,4,6,2,5,5,1,3,5,6,5,490,1295,0,0.075562134
0,0,5,1,1,3261,3,4,1,4,4,2,1,1,1,3,3,4,1,3,680,1950,0,0.013080058
1,1,29,1,0,1379,1,4,3,6,3,1,0,2,0,3,5,5,1,0,1121,621,0,0.00015485902
1,0,96,0,1,1843,4,6,5,6,6,1,6,3,5,4,3,4,6,1,1822,397,0,0.0219351
1,1,52,1,0,3493,4,4,4,5,0,0,6,5,2,2,6,2,5,3,1719,1903,1,0.9419521
1,0,33,1,1,1179,4,2,3,1,4,6,2,1,0,2,6,6,4,5,1165,1458,1,0.9981085
1,1,100,0,0,890,0,3,3,6,6,5,5,0,3,0,0,2,0,6,1783,673,1,0.77205753
0,1,72,1,2,1915,3,2,2,0,0,5,5,0,0,5,4,6,0,3,131,528,0,0.00043440395
1,1,25,1,0,6088,0,2,5,3,3,0,3,6,6,1,1,2,2,6,1965,1434,1,0.99767023
1,0,73,0,0,1175,0,1,2,5,0,3,5,3,3,5,1,2,4,1,545,115,1,0.82836753
1,1,20,1,2,1200,1,3,6,4,3,6,4,5,6,6,0,4,2,3,1278,1389,0,0.01934424
1,1,40,1,0,3327,4,1,2,3,5,3,4,0,5,0,4,0,6,3,231,143,1,0.54747266
0,1,30,0,2,8502,4,1,0,6,3,2,6,6,1,6,3,3,6,1,550,145,0,0.42351753
1,1,12,1,0,4263,1,1,1,1,1,2,4,2,6,4,0,6,2,6,182,685,0,0.006946091
1,1,47,0,2,6888,5,2,6,3,3,1,4,3,4,4,0,4,6,4,1864,1001,1,0.9996809
0,1,56,1,0,9881,1,5,2,3,3,5,0,0,3,5,4,2,1,4,1856,1629,0,0.02815338
0,1,7,1,0,2120,6,0,1,1,4,6,4,1,4,1,3,3,5,1,1371,1289,1,0.9177334
0,1,69,1,0,290,0,4,2,6,1,0,4,4,1,1,0,6,3,1,1265,1988,1,0.994849
0,0,42,0,1,4499,0,3,3,0,1,5,4,0,5,5,4,6,5,5,1440,382,1,0.96353424
0,1,64,1,2,6400,6,1,2,2,5,1,6,5,1,5,4,6,0,2,109,1162,1,0.9980075
0,1,95,1,2,4730,4,5,2,6,4,2,1,5,4,0,6,2,1,5,1347,681,0,0.37889767
1,1,63,1,1,1897,1,3,3,4,6,2,2,5,6,6,2,0,1,5,434,73,0,0.00026172827
0,0,73,1,1,4219,3,1,5,3,2,0,6,4,1,1,2,6,0,6,1790,1714,1,0.97498125
0,0,25,0,0,2063,3,3,3,0,2,3,3,2,6,4,0,5,3,6,1785,508,0,0.0034125014
1,1,22,1,2,7648,2,4,2,5,5,3,0,2,0,0,1,3,2,1,1672,1831,0,0.009423088
0,1,50,0,2,5670,2,3,3,3,5,5,5,6,6,3,6,3,6,1,1966,669,0,0.011853076
1,1,10,1,1,4826,4,6,3,0,3,6,0,3,1,4,3,6,6,1,1705,846,0,0.3974168
0,1,92,0,1,4093,6,1,1,0,2,5,3,4,4,3,6,5,3,3,727,1811,1,0.96178466
0,1,27,0,0,3304,3,0,4,0,1,2,5,3,0,2,0,2,4,4,1417,1609,0,0.00060588744
0,0,22,1,1,3853,4,0,0,6,4,4,2,2,0,2,1,2,4,2,1405,439,1,0.7086298
1,1,15,1,2,5382,4,3,5,2,4,0,0,1,1,0,3,4,2,6,107,871,0,0.06641487
0,0,25,1,2,2698,1,3,1,0,6,4,1,1,5,2,0,3,2,5,170,1437,1,0.64537203
0,1,96,0,2,1005,6,1,5,6,6,1,5,0,0,1,3,5,4,3,1076,631,1,0.9981273
1,1,85,0,1,9001,5,6,1,0,3,2,3,0,6,5,4,2,6,0,1184,1299,1,0.99925786
0,1,36,1,0,3619,5,2,0,5,2,0,5,0,5,4,6,2,1,3,255,897,1,0.7532628
1,0,38,0,2,7983,4,3,5,0,1,2,5,3,1,4,6,0,2,3,1367,801,0,0.4409481
0,0,53,0,1,8799,4,0,2,2,2,6,2,3,2,0,5,5,4,5,1829,677,0,0.48934162
0,0,30,0,2,9325,3,1,6,1,0,5,3,1,4,5,3,0,3,0,1226,1104,0,0.00039221224
1,0,29,0,0,9581,2,3,0,6,3,4,6,2,4,5,0,1,0,1,766,69,0,0.00030255545
1,0,79,0,0,5377,4,5,4,0,3,3,5,5,1,6,3,5,0,4,420,1537,0,0.405282
0,1,55,1,2,3596,0,5,2,5,6,3,2,2,4,2,0,1,5,2,1822,1162,1,0.99086386
1,1,59,0,1,8519,3,0,4,0,2,2,3,3,3,1,2,5,4,0,1217,1734,0,0.0005657597
0,0,19,1,2,6271,0,4,1,1,6,4,2,4,2,5,6,2,1,1,1662,281,1,0.99996245
1,0,20,1,0,733,2,0,0,0,6,0,2,5,3,5,4,1,5,5,1179,1075,0,0.24600185
0,1,92,1,1,8414,3,1,5,3,5,3,0,3,0,3,6,5,5,2,620,419,0,0.35235694
0,0,96,0,2,4709,2,1,3,4,0,2,2,3,0,0,5,6,1,3,1564,479,0,0.00030609715
0,0,81,0,1,8339,4,5,5,1,3,1,5,1,4,1,5,0,6,3,514,1127,0,0.3056552
0,1,83,0,2,6703,5,3,3,1,0,4,3,6,2,4,1,4,1,0,1760,484,1,0.84554476
0,0,28,0,2,5096,6,1,1,1,4,3,0,4,2,4,0,2,5,3,1374,720,1,0.902095
1,1,46,1,0,2884,6,4,5,4,6,5,6,0,4,3,3,2,0,0,1237,823,1,0.99760795
1,1,35,1,1,4180,0,2,6,2,2,0,2,3,1,4,6,6,6,1,539,97,1,0.99775946
0,0,2,1,0,5224,6,6,3,0,2,6,0,5,4,5,5,5,2,0,267,1425,1,0.9967264
1,0,80,1,0,3470,5,3,1,1,5,1,0,4,2,1,2,1,4,1,1098,439,1,0.5700788
1,1,30,0,1,7282,6,6,5,6,1,5,0,5,5,6,6,6,1,6,693,1966,1,0.99995065
0,0,77,0,2,1067,4,6,4,6,5,0,0,6,1,1,3,2,5,5,899,1849,0,0.2929201
0,1,84,1,2,3893,1,6,1,1,2,4,3,0,0,5,2,5,1,6,1581,405,0,0.08966493
0,0,48,1,1,3521,3,2,3,0,1,3,3,2,6,5,6,5,0,5,894,1602,1,0.9891451
1,1,32,1,2,7086,6,0,3,4,6,4,3,5,4,1,6,6,5,2,960,189,0,0.47549573
1,0,45,1,2,1209,1,5,4,1,4,1,4,4,3,3,3,4,1,0,620,1671,0,0.12566873
1,1,7,0,2,9485,4,0,2,2,1,3,0,3,3,6,2,6,4,4,412,1011,0,0.092622735
1,1,70,0,2,7406,6,3,2,1,0,4,2,3,6,0,2,6,1,1,1352,181,1,0.9849749
1,1,0,0,0,1433,6,3,6,6,1,6,5,3,4,6,4,6,5,1,707,254,1,0.9968364
1,1,85,1,1,1939,0,2,1,0,1,1,6,0,3,3,2,1,2,4,1481,1435,0,0.23035291
1,0,24,1,1,7206,1,5,1,2,1,1,5,2,5,2,2,4,4,2,556,15,0,0.25035635
0,1,60,1,0,2779,3,0,4,2,0,6,4,3,1,3,4,2,1,3,248,140,0,0.0017012503
1,1,45,0,0,8385,3,6,3,3,3,3,6,3,1,0,6,4,5,6,953,1893,0,0.008134406
0,0,21,0,0,2012,5,5,0,4,4,5,6,4,2,0,1,5,2,1,1575,1882,1,0.9831334
1,1,57,0,2,640,3,0,3,5,1,5,6,2,1,0,0,0,1,6,483,842,0,0.00027199768
0,1,12,0,1,7422,0,1,6,2,2,3,2,5,3,1,6,1,2,1,1065,1859,1,0.9998549
1,0,70,0,1,3771,0,4,3,3,5,3,1,5,4,5,0,4,0,3,674,1711,1,0.9999037
0,1,23,0,0,2696,5,5,5,0,4,6,2,1,1,4,5,5,6,3,549,1938,1,0.9996113
0,1,91,0,0,7290,6,2,1,2,2,0,3,0,2,4,4,5,4,3,1702,997,1,0.9301584
0,1,76,1,1,3477,3,5,5,3,4,5,3,6,5,1,1,1,1,2,996,858,0,0.02206481
0,0,42,0,0,4944,1,2,5,6,2,1,3,2,3,0,3,4,3,0,1381,1024,0,5.952893e-05
0,0,69,1,0,11,1,4,3,1,1,6,6,2,6,6,3,3,1,2,460,550,1,0.9944694
1,1,66,0,2,7030,1,3,1,6,5,2,5,2,0,5,3,1,3,0,711,1209,0,0.00029385823
0,0,72,1,1,3344,4,3,6,6,4,6,6,2,5,0,0,2,3,6,811,1742,1,0.79766995
0,1,83,1,0,5666,6,0,4,3,4,0,5,0,1,0,1,6,2,1,839,281,1,0.6594427
1,1,48,1,0,8424,0,6,3,0,2,0,2,1,5,5,6,0,4,6,920,266,1,0.9997341
0,1,0,0,0,62,3,6,2,0,1,6,5,1,3,6,5,4,1,3,1736,1846,0,0.00015112002
1,0,92,1,1,7218,1,0,1,6,3,6,2,0,6,3,1,5,6,5,1416,830,1,0.7254267
1,0,29,1,0,2235,5,6,2,0,4,1,4,0,6,5,3,1,4,3,74,1186,1,0.9847669
1,1,61,0,2,9121,6,0,1,0,5,1,2,1,5,5,3,1,0,4,32,1013,1,0.97881055
0,1,38,1,2,2202,1,3,5,5,1,6,2,5,3,1,2,3,1,3,655,1113,0,0.0033737507
0,0,18,0,2,2493,3,1,5,2,6,4,0,1,6,2,4,0,1,6,582,226,0,0.00021663327
1,0,71,1,1,6530,4,1,1,1,4,3,4,6,2,2,2,4,2,3,913,1077,0,0.00037572056
1,0,16,0,2,1731,1,3,0,6,1,1,1,4,3,4,6,4,2,0,1096,832,0,2.4755036e-06
1,1,66,0,1,3706,6,3,4,6,2,3,3,6,4,2,5,1,5,1,693,1108,1,0.54157764
0,1,24,1,1,4461,6,3,2,4,1,3,6,3,2,4,3,6,3,6,1208,1701,1,0.85286605
0,1,24,0,2,4841,4,5,1,2,0,3,2,6,5,5,4,1,4,5,802,1028,0,0.053851288
1,0,44,0,2,6169,2,1,5,6,6,0,0,3,6,3,0,0,0,3,1155,845,0,0.0007556331
0,1,84,0,1,7472,3,2,0,5,4,6,3,6,1,1,3,1,6,5,1212,109,0,0.00040740706
1,0,80,1,1,5724,1,1,1,2,6,0,2,3,2,6,6,2,4,0,1320,592,1,0.80807245
0,0,73,0,0,6804,3,3,5,5,4,5,6,2,6,5,5,3,4,2,20,334,0,0.001111782
0,0,76,1,0,7528,3,2,4,2,6,4,0,1,6,5,5,1,1,1,234,1412,1,0.9391374
1,0,56,0,0,698,4,3,5,3,2,3,6,0,0,1,3,3,2,2,1271,195,0,0.043992843
0,0,23,1,0,121,4,3,3,0,4,5,6,2,1,2,0,2,4,6,719,495,1,0.99751484
1,0,57,1,1,3681,6,3,6,0,5,2,0,5,3,1,0,3,1,6,555,1124,1,0.7372036
1,0,37,1,2,2717,4,1,1,5,0,4,1,2,5,1,4,5,6,6,1084,1530,1,0.99509084
1,1,56,1,1,687,2,2,1,6,3,6,6,5,6,0,6,5,2,1,1705,1839,0,0.1671655
0,0,48,0,1,1213,3,2,0,5,0,5,3,4,1,2,5,0,5,5,752,528,0,0.00013033782
1,0,80,0,1,9200,5,4,6,3,2,0,1,0,5,3,5,0,5,4,1478,400,1,0.98758954
0,1,2,0,1,234,4,2,2,2,2,3,6,5,3,6,0,4,6,1,162,187,0,0.057761166
1,1,27,0,2,6364,2,2,5,3,4,5,6,5,2,3,4,0,3,1,1431,991,0,0.0017124653
1,0,79,0,1,1892,4,3,4,2,4,1,6,0,6,0,6,3,4,5,1923,314,0,0.056114413
1,1,58,1,0,7117,3,1,1,1,5,4,3,2,4,3,2,2,3,4,832,493,0,0.000443334
0,1,17,0,0,6653,3,5,1,6,2,0,4,0,5,4,5,2,4,0,451,1316,0,0.0003297372
0,0,62,0,0,623,1,5,5,0,0,6,4,5,4,1,3,3,1,6,618,1049,0,0.008682275
0,0,31,0,0,2423,1,5,0,3,4,2,2,0,0,1,6,1,0,2,1554,1594,0,9.232614e-06
0,1,51,1,1,9197,1,2,4,5,4,1,3,0,5,4,1,2,3,4,1337,899,0,0.00019413244
1,1,72,1,0,9506,5,0,4,5,4,6,6,0,0,1,6,2,2,6,1179,133,1,0.99953115
1,1,34,1,0,4398,6,3,1,0,0,3,0,3,5,6,2,0,3,0,213,938,1,0.9851547
0,1,89,0,2,6572,0,3,2,2,6,2,2,6,1,4,1,2,5,0,1937,1525,1,0.99693227
0,1,47,0,2,2306,6,6,1,4,6,0,5,6,2,1,3,1,5,6,1571,656,1,0.9895266
1,0,53,0,1,1821,3,2,1,1,0,4,4,6,2,3,0,4,4,4,211,1596,0,0.00050773576
0,0,16,1,0,6482,0,6,1,5,3,0,4,0,6,0,4,2,1,6,387,1770,0,0.20799206
1,1,50,0,2,848,4,3,2,5,6,0,6,0,3,5,5,0,3,5,1946,330,1,0.79891133
1,1,71,1,0,4344,0,3,4,3,5,1,3,2,4,2,1,0,4,4,1525,1242,1,0.99360883
1,1,71,0,2,8597,2,1,5,5,1,0,2,1,4,4,6,1,0,2,1162,1985,0,0.00016821864
0,1,16,1,1,8646,3,3,6,4,0,0,5,2,4,3,6,5,2,1,689,235,0,0.022188444
1,0,19,0,2,4514,6,4,0,4,3,0,0,2,4,1,1,4,5,2,1468,478,1,0.9253189
1,0,96,0,2,9349,6,2,6,0,5,2,3,0,3,5,1,6,6,4,920,259,1,0.9998907
0,1,80,1,0,4027,4,2,6,4,6,5,2,1,2,4,2,1,2,0,319,1469,0,0.007406761
1,1,100,1,1,1791,6,0,3,0,2,4,0,1,5,2,4,6,3,3,1393,1659,1,0.7863343
1,1,36,1,1,9996,2,3,3,2,4,2,1,0,5,5,3,6,4,5,350,556,0,0.052870262
0,0,55,0,1,2558,6,0,3,3,3,0,1,0,0,1,5,2,4,4,882,1610,1,0.65042245
1,0,36,1,2,9328,6,1,0,4,1,5,4,4,4,2,6,4,1,6,1780,285,1,0.82667077
0,1,67,1,0,5790,2,1,4,5,4,6,3,0,6,4,0,3,1,0,324,600,0,0.00071096135
1,1,20,1,0,267,2,1,0,1,6,1,0,4,4,2,4,3,1,3,1441,27,0,0.00010842359
0,1,35,1,2,5393,5,0,1,2,1,6,3,2,4,1,3,6,4,0,1282,1092,1,0.5557954
1,1,23,1,1,552,2,5,6,0,2,0,2,2,2,0,6,5,0,5,1557,849,0,0.008173479
0,1,25,1,2,3572,2,0,6,2,6,3,0,6,3,5,5,6,6,6,841,1948,0,0.08474042
1,1,52,1,2,8185,6,6,5,1,0,5,1,6,1,5,1,3,1,5,200,1120,1,0.99987817
1,1,43,0,2,6339,3,0,1,5,1,1,6,5,4,2,6,2,4,5,1455,239,0,0.0007938997
0,0,0,1,1,1354,5,4,3,1,5,4,6,2,2,1,6,6,4,3,230,1825,1,0.8640252
1,1,99,0,1,6311,0,2,2,6,0,4,4,3,1,1,2,3,5,3,650,96,0,0.4877755
0,1,27,1,2,4959,0,1,2,0,6,6,0,1,5,4,2,3,1,6,1334,1889,1,0.65534616
0,1,12,0,2,524,6,3,5,6,4,2,3,5,6,4,5,2,4,5,1315,816,1,0.986942
1,0,60,1,0,3291,5,3,2,2,1,5,0,6,2,0,6,2,5,5,596,1444,1,0.9984567
0,1,99,0,1,7599,4,2,3,0,5,3,1,3,0,6,6,3,5,4,125,1490,1,0.6949096
0,1,41,1,2,952,6,1,0,0,4,6,2,6,5,1,6,1,6,4,1629,1674,1,0.99781275
1,1,62,1,0,5876,3,3,2,2,1,5,3,6,0,6,2,1,1,1,868,777,0,0.027490621
0,0,71,1,1,1203,6,1,4,2,6,1,3,2,4,0,3,1,6,5,149,48,1,0.9932828
1,0,19,1,1,9145,5,2,6,3,4,4,1,6,4,5,5,6,4,1,1566,965,1,0.9993223
1,1,7,0,2,1738,3,0,2,6,6,1,0,3,3,1,5,1,4,3,326,1984,0,0.00058640365
0,1,59,0,0,91,0,6,3,5,0,5,3,0,6,6,0,5,1,6,545,1794,1,0.8033396
0,1,33,0,0,3045,6,3,4,3,4,3,4,0,5,4,6,5,1,4,1797,1596,0,0.28846523
0,0,82,1,1,8631,3,5,2,4,0,2,3,4,5,1,0,6,6,0,387,1162,1,0.9294096
0,1,65,0,1,4836,3,0,2,0,4,0,6,6,3,5,3,2,0,3,1418,7,0,0.0032534483
0,1,53,1,0,5135,5,0,3,4,1,3,6,5,3,0,6,3,5,2,288,1177,1,0.57482487
1,1,30,1,2,552,1,1,0,3,5,4,2,6,6,0,1,6,0,5,939,1384,0,0.00040303046
1,1,71,1,2,2248,4,2,3,6,4,1,1,3,3,3,6,3,1,3,1682,1904,0,0.078912124
1,1,61,1,1,4197,6,6,0,3,4,1,3,4,5,5,3,1,4,4,82,742,1,0.9993518
1,0,51,1,0,8130,0,6,3,2,0,2,5,3,3,0,4,4,3,5,1553,1193,1,0.99997926
1,1,39,0,0,6904,5,4,6,0,1,3,1,4,0,2,3,0,0,5,800,825,1,0.99810684
0,0,84,1,2,7991,3,3,3,1,4,6,4,5,0,5,6,6,2,6,20,349,1,0.9993814
1,1,30,0,0,3086,4,2,6,6,2,3,6,4,6,4,2,2,5,6,1925,1911,0,0.007136746
1,1,16,1,1,6962,0,6,4,4,3,2,5,0,5,5,2,3,6,5,1419,739,1,0.89983547
1,1,78,0,1,8805,6,4,3,0,6,2,5,4,3,4,0,1,5,5,1090,545,1,0.96705216
0,0,20,1,1,9062,4,2,6,4,3,1,5,4,1,5,0,4,2,0,1371,1216,1,0.9903467
0,0,80,0,0,4971,6,6,2,5,1,2,4,4,2,4,2,2,6,4,591,1735,1,0.9520724
1,0,87,1,1,6631,1,2,6,2,6,0,2,0,3,4,1,1,6,2,2000,581,0,0.09381702
1,1,72,0,2,8013,2,3,5,1,6,6,1,3,4,5,3,2,1,6,1233,1161,0,0.0051316395
1,1,24,1,0,7381,1,0,0,4,1,6,1,0,4,2,5,3,3,1,801,1976,0,0.0004178161
1,0,33,0,2,3300,1,5,5,2,0,1,3,4,3,1,1,0,5,1,897,821,0,0.00031180473
0,0,88,1,1,6320,1,4,3,5,6,4,3,3,1,2,0,2,4,3,1375,222,0,0.0008529152
1,1,85,0,0,1989,1,0,0,3,2,5,5,1,1,0,5,0,1,4,366,685,0,4.195493e-05
0,0,32,1,2,8735,3,2,3,6,4,4,3,3,5,3,4,3,5,1,1888,878,1,0.885944
1,0,17,0,1,8420,3,5,6,1,1,1,5,2,0,1,1,0,2,3,178,1251,0,0.0003287588
0,0,33,1,1,5893,5,2,6,3,5,6,2,5,4,3,0,4,2,2,1435,1239,1,0.9949758
1,0,50,1,1,1946,3,4,2,0,2,0,2,2,1,5,4,1,5,6,799,116,1,0.9895902
1,0,65,1,0,3489,0,4,2,3,6,3,0,3,1,4,6,2,2,6,1349,1395,1,0.999997
0,1,57,0,0,8910,6,0,3,6,6,4,3,2,4,4,2,4,4,2,291,1098,1,0.94872165
0,0,16,1,1,9473,6,0,2,2,3,6,5,0,5,4,6,4,3,6,1418,301,0,0.49976307
1,0,71,0,2,9352,6,4,4,6,6,5,0,1,4,2,6,3,4,4,1446,924,1,0.9986784
0,0,80,0,2,8786,5,4,0,6,5,6,5,2,0,2,6,0,0,3,1830,648,1,0.99767464
0,1,0,1,1,2248,3,1,3,1,2,6,3,5,0,2,5,6,5,0,1040,1064,0,0.13632084
0,1,92,0,2,2487,2,3,2,6,5,0,1,6,3,1,2,3,6,3,756,31,0,0.00011815252
1,1,51,0,2,6366,0,4,3,3,0,3,2,2,6,4,4,0,4,4,446,673,1,0.9713406
0,1,14,0,0,3891,6,2,5,6,6,5,0,5,2,5,6,0,1,5,1885,116,1,0.99573815
0,0,71,0,1,6648,3,1,0,5,2,2,3,2,5,4,3,6,3,3,42,1825,0,7.4815325e-05
1,0,85,1,0,2445,4,5,2,3,4,5,3,5,3,5,6,2,1,0,1354,1968,1,0.9123035
1,0,74,1,1,9706,3,2,1,5,2,3,1,4,4,4,1,0,4,0,279,1146,0,0.10391031
1,1,50,0,0,5290,0,3,6,1,1,0,3,0,3,0,4,5,5,5,1851,1099,1,0.6392707
0,0,94,1,2,4984,6,3,4,1,5,4,1,4,6,2,3,0,5,2,1758,566,1,0.96849066
1,0,37,0,2,3058,3,1,5,3,0,6,4,4,4,3,6,1,4,3,1551,1974,0,0.0005720093
1,0,6,1,1,3879,5,1,5,0,2,5,0,4,4,2,2,6,6,6,1957,98,1,0.88131887
0,1,77,1,2,8256,2,1,0,5,5,3,1,5,0,3,0,6,6,3,273,1178,0,0.0014242139
0,0,69,1,1,2646,2,6,4,5,0,1,2,6,1,4,6,3,3,6,712,286,1,0.6164112
1,1,31,0,1,55,6,6,0,3,2,3,1,5,3,3,6,0,4,4,813,1819,1,0.5929851
0,0,8,1,1,4320,4,6,2,3,1,5,4,5,4,4,1,3,1,2,1422,411,1,0.86901665
0,0,49,1,0,7397,6,3,5,2,5,4,1,5,1,3,6,1,1,3,704,818,1,0.9837759
1,1,1,1,0,4743,1,0,2,4,5,6,4,2,2,4,1,2,1,6,1799,983,0,0.009048263
0,1,38,1,0,8400,3,1,5,6,5,0,0,6,6,1,6,3,5,1,1316,539,0,0.011522255
1,1,22,1,0,7326,3,2,3,6,1,0,6,2,6,5,2,1,2,2,1740,58,0,0.003092672
1,1,47,0,1,1684,0,6,5,0,3,4,2,1,2,2,3,5,2,2,566,698,1,0.99804294
1,0,40,0,0,7203,6,6,2,0,3,0,6,5,4,5,0,5,6,1,1882,787,1,0.9993055
0,1,35,1,0,2016,4,2,3,3,3,6,0,6,6,0,3,1,1,1,852,545,0,0.0028164817
1,0,21,0,0,6134,2,0,3,6,6,0,2,1,1,1,2,5,3,3,1367,1037,0,0.00010901806
0,0,81,0,1,5798,1,2,4,5,5,0,0,0,4,5,3,1,6,4,1739,799,0,0.0019152801
0,0,89,0,2,7746,2,2,4,0,4,5,0,0,5,6,4,2,3,4,424,1466,0,0.0057747904
1,1,27,0,1,7260,2,0,2,4,5,2,1,5,5,5,1,0,3,0,1570,927,0,0.0013890986
0,1,13,1,0,6911,6,4,5,6,4,3,3,3,1,0,6,6,3,2,691,1032,1,0.99864477
0,1,6,1,2,6557,5,3,3,4,5,3,2,0,4,1,1,0,4,5,1932,1120,1,0.94900435
0,0,10,0,0,8426,1,6,1,3,0,6,3,2,6,5,1,2,3,6,1542,1629,0,0.00045201954
0,1,4,1,2,6035,4,0,4,5,5,6,6,3,2,4,0,1,2,3,38,150,1,0.98059654
0,0,45,0,2,4751,2,4,4,2,0,6,3,6,0,5,2,6,5,6,1880,746,0,0.0065180208
1,0,23,0,1,9054,0,4,4,1,4,3,6,4,2,1,0,3,5,5,1115,647,1,0.99890685
1,0,57,0,1,9599,0,2,6,3,6,6,3,0,6,2,1,5,1,2,1685,446,1,0.975574
1,0,79,1,0,9095,2,2,6,5,6,5,0,4,1,2,4,4,4,3,138,1095,1,0.94619167
1,0,33,1,2,9199,2,5,6,1,5,3,0,3,3,1,6,6,3,6,144,542,1,0.9914396
1,1,4,1,1,4226,0,0,2,1,5,2,4,0,2,0,6,5,1,3,392,1915,1,0.99208647
0,1,7,0,2,3041,2,5,6,6,1,1,4,4,4,4,2,6,5,6,1550,1009,0,0.0016343077
1,0,3,1,0,8926,5,3,6,4,2,1,1,4,0,5,1,1,3,0,1328,1902,1,0.99698573
1,0,27,1,0,615,0,2,4,6,2,1,6,3,3,2,5,1,1,3,1982,695,1,0.99999785
1,0,40,1,2,400,5,5,6,1,1,6,4,6,3,1,5,1,1,0,342,1473,1,0.9996222
1,1,30,1,0,2701,2,6,6,2,2,1,1,3,1,2,4,6,3,1,600,1911,0,0.0031261279
0,1,86,1,2,6608,4,5,1,1,2,3,1,3,4,0,5,2,5,1,1755,1763,0,0.35080713
0,1,48,0,2,9496,4,3,0,0,3,4,5,2,3,0,0,0,5,2,177,1029,0,0.06513849
0,0,23,1,2,6488,2,4,2,6,3,1,4,2,1,4,0,0,4,6,417,950,0,0.4675112
1,0,56,0,1,3527,6,5,3,3,1,2,2,6,1,5,2,0,1,1,1614,1380,1,0.9745712
0,1,50,1,1,8133,5,5,0,5,6,6,2,2,6,6,3,5,3,3,561,1319,1,0.99994326
1,0,56,1,0,6645,6,2,5,4,1,4,5,2,5,6,6,5,4,6,868,403,1,0.9911492
0,0,49,0,2,2817,3,0,0,0,2,1,5,1,0,4,3,4,3,6,708,1665,0,2.7567747e-05
1,0,28,0,2,5899,2,1,2,5,4,5,2,1,4,3,4,3,2,5,303,969,0,0.00044616286
1,0,64,0,0,6866,4,3,2,4,6,0,0,2,4,4,4,6,2,1,1191,1256,0,0.19811724
1,0,85,0,1,3225,5,5,2,6,4,5,0,1,4,5,4,4,1,6,1392,1626,1,0.9925372
0,1,65,0,0,777,5,1,1,1,2,0,2,0,1,1,1,6,6,3,710,1309,1,0.9986125
1,1,7,0,0,7975,3,3,5,1,5,5,4,5,1,5,3,6,4,5,1577,1435,0,0.0030777566
1,1,2,0,1,7672,2,1,4,4,2,5,5,4,0,0,4,0,2,3,743,1824,0,0.00037426004
1,0,93,0,2,4328,1,4,4,5,1,6,3,5,5,2,1,3,6,2,673,1955,0,1.221324e-05
1,1,65,1,1,5731,2,2,6,3,5,2,2,4,2,4,5,6,4,0,988,266,0,0.26860654
0,1,90,0,2,2602,2,5,0,3,0,6,1,3,3,3,6,6,6,1,215,322,0,0.0007225319
1,0,4,1,1,2856,3,3,2,3,5,2,4,1,1,5,5,2,4,0,619,1245,1,0.70430785
0,0,87,0,1,7475,2,4,0,1,1,2,2,5,0,1,5,1,0,3,695,460,0,0.00075576745
0,1,86,0,1,3436,0,0,6,0,2,4,2,2,0,4,0,4,6,6,709,538,1,0.99403113
1,0,46,1,1,7389,1,5,6,5,3,3,1,6,2,0,4,1,4,5,1898,1312,0,0.010721893
1,0,89,1,0,1782,2,1,0,2,0,3,4,4,6,0,0,2,5,0,167,746,0,0.034810383
1,0,82,0,2,3994,3,4,6,5,5,4,6,5,4,4,3,6,1,6,1353,1202,0,0.00016437468
1,1,51,1,0,3719,3,3,3,5,3,0,3,6,1,2,3,1,5,4,493,1453,0,0.09502933
1,0,27,1,2,9739,5,5,6,3,6,0,5,2,3,1,2,0,3,3,1313,682,1,0.99656725
0,0,93,1,1,9884,6,0,5,6,1,0,0,4,3,6,3,4,1,1,1941,848,1,0.98631245
0,0,73,1,0,1968,2,1,5,1,6,1,1,3,3,0,5,0,5,2,1152,1172,1,0.98751664
1,0,3,1,0,1081,1,0,6,3,5,3,2,6,5,4,4,0,3,5,1764,1024,0,0.025660023
0,0,29,1,2,6275,1,2,1,5,4,4,2,1,3,4,5,4,2,4,1270,206,0,0.4965622
0,0,48,0,1,7203,1,2,6,0,0,5,6,3,4,6,2,3,6,1,751,1527,0,0.0031927016
1,0,35,0,1,8466,2,1,0,0,4,3,1,5,1,5,6,5,6,6,371,1991,0,0.019383818
0,1,38,0,2,1758,3,0,5,3,5,1,2,0,3,6,4,4,6,3,70,93,0,0.0029598877
1,1,95,1,2,9570,1,6,3,1,1,3,5,3,1,6,5,3,3,2,446,1534,0,0.0020933433
1,0,43,0,0,1169,6,5,2,0,2,5,0,4,0,2,1,3,4,6,244,603,1,0.9718373
1,1,62,0,1,5428,2,1,5,3,4,1,2,4,1,6,1,4,6,3,554,224,0,0.0438357
1,1,46,1,0,6130,2,2,6,0,1,5,2,4,1,3,3,3,4,6,1785,1823,0,0.06921983
0,1,62,0,0,2455,6,1,2,0,2,6,6,6,1,2,1,6,4,3,311,1168,1,0.9984018
1,0,14,0,1,9343,6,1,5,3,4,0,6,4,5,4,3,5,1,6,206,305,1,0.666601
